GSPC;DJI
-0,420154157;4,321270588
-0,298634672;-7,457081383
-0,799615406;2,944586002
0,000115906;-1,024467585
-0,010538485;-3,942096585
0,372867026;-6,041128982
-1,126805611;10,14508742
0,552575143;-6,919823041
1,323537653;-4,944839415
0,507385042;-2,578655535
-0,178299807;7,069487789
0,875044918;-0,980478946
0,604133941;-1,768420328
0,336005983;-4,897255261
0,21089614;0,860509556
-0,194330707;8,047291116
-0,357408511;4,319771956
-0,706797281;2,225187616
-0,930027509;6,326592777
0,362358413;1,068148269
0,434481175;-7,001710346
0,785255749;-7,588078461
-1,136274803;6,307251757
0,469443497;-5,605339672
-0,828910482;6,26129749
-0,64127772;6,604691494
-0,055768753;-3,881062461
0,857621412;-7,844004431
0,198651425;-4,497939967
-0,7907033;11,58158119
-1,218632371;4,681997796
-0,101678121;-2,518648125
0,298905517;-4,324641814
0,37562638;-5,93721087
0,38835575;-0,710755357
1,034795599;-3,397646989
-2,323728387;16,9044469
-0,141464499;-1,17892387
-0,997055093;-0,801666166
-1,100757427;2,939234185
-0,114592383;-2,32244737
-0,438472222;3,882422914
0,716135058;-5,606075738
-1,426754168;5,928415516
0,047947445;3,874882807
1,2343855;-7,157434894
-1,777462781;15,46851912
0,156373978;6,379250567
0,285133158;-3,973224922
0,519163038;-8,921630593
1,314512127;-5,843635118
-0,667851837;-1,843963391
-0,302105156;4,048811664
-1,198413574;8,943862882
0,895347868;-2,617318143
1,267223402;-7,024836779
0,805957492;-10,46231978
0,987931357;-4,464665697
1,411781045;-4,038876645
-0,152613093;1,165357881
0,081199952;1,703691028
1,021052446;-2,44047931
-0,717451663;-0,02475329
-1,844522567;14,21006221
-0,463242782;7,715658975
0,291196863;0,176347828
-0,692784112;4,348328765
0,534999746;-6,324867544
-0,835217655;6,993936511
1,598809117;-8,695530228
-0,086011635;-0,651381989
1,326620435;-8,378863938
0,07183813;-0,252797865
-0,584805379;9,910180107
-0,430247902;4,42266988
-2,070678267;12,72100883
-0,342826582;3,228958386
-0,666048599;6,141723364
-0,432991938;-6,528783007
-2,607796717;4,640699494
0,481408753;-5,880700601
-4,919071386;30,29256083
-0,076414108;1,043431545
-6,914742787;40,52175752
4,612838232;-31,43876358
-4,5345855;20,36591361
4,506153602;-9,76534638
0,505881668;-7,033988222
2,1361669;-13,20516699
-0,997533322;3,003899134
0,075787981;-3,967520812
-4,580765802;30,07245086
-1,531181446;0,861862442
0,006894945;-1,451845036
3,352119057;-15,73478698
1,284559293;-1,050113499
-1,587699312;10,18764474
1,481935958;-11,10441649
2,769844639;-9,786442
0,215521668;1,847328447
0,472085052;-3,962629929
-1,213151947;0,60576266
-2,579607552;6,366219615
-0,765313534;8,666562778
2,805476663;-10,32084974
-1,085794907;2,752379353
-2,7257621;11,52017794
0,675251056;0,156805572
0,888966724;-4,475819141
1,320070243;-6,487642568
1,685198775;-7,930322537
0,550141761;-3,17036297
-1,004000716;5,470272062
-0,185144488;0,371652163
-3,002005347;12,70257
-3,259151503;10,22954642
0,587453029;-0,266879322
2,287896246;-5,582431049
1,044260717;-3,439658334
-2,109725403;8,534861609
0,789242729;-5,631832322
-2,548033251;10,05712506
-2,905266181;5,60958828
2,205024797;-10,76882181
1,751886041;-7,684604593
1,794911055;-4,183022396
-0,838586982;-0,217933974
3,336658573;-9,219324086
0,035479686;-0,510482835
0,955798856;-5,016435095
-0,316716098;-1,832417073
1,704189047;-8,377080744
-1,974899628;16,72694785
2,002399134;-5,661349261
-1,291887722;8,708065333
0,435478158;0,957629675
1,844500877;-10,5033142
1,260174792;-6,828300843
-2,043740417;9,611848029
1,029237197;-7,631511609
3,352753288;-15,96588046
0,02000951;-3,745918772
-2,523767505;19,97186933
-2,852911843;14,86442878
1,578730478;-6,040484589
1,841854877;-7,111848232
-0,648887802;-1,145767337
0,608695006;-1,05792362
1,147825203;-8,297390538
-3,757440524;27,42475353
0,839814219;-9,746769097
1,910416504;-8,845105017
-0,978509568;3,539455925
0,461654041;0,263939783
-1,694485724;7,053742611
-1,713173018;2,915770419
-0,058381536;-7,576070926
-1,901362959;2,779312726
-0,433849695;-2,922616406
-2,253202889;6,072665155
-0,287817763;1,40697604
2,86320207;-7,054673819
0,202214805;-4,773142492
4,221438029;-9,751786041
-0,20995281;-1,437560731
-0,0430074;0,375756985
1,004540506;1,13132895
0,091607975;1,011521859
0,18272623;1,876716004
-2,155755723;6,457434537
1,655335382;-14,83145817
-1,521544477;-2,75306474
-0,891301207;-1,042773045
-1,160230979;2,424352551
0,304879466;-3,661517565
0,302193052;-3,344896171
-1,19912564;2,535837684
2,920023729;-7,090429362
0,175854983;-8,046965662
0,80425185;-1,29267354
0,880542231;-2,077821344
-0,010995334;5,511369426
-1,274556464;7,066043652
1,046111412;-3,7938804
-0,448962921;3,232863753
1,516642523;-1,87945821
-0,000115227;-3,344376686
0,275033442;-3,411800247
-0,272924343;-4,062352393
0,206998548;2,085641631
0,865746527;-1,844722063
0,012049059;1,700243963
0,214482467;-2,81876947
-0,514926274;2,101962972
0,335759924;5,961728758
1,085763061;-6,106933912
0,473744333;-5,030695371
0,048017745;-8,365101906
0,02821734;2,086280392
-0,121540257;1,252539222
0,845263691;-3,24911115
-0,595956681;1,385253839
-0,178320624;-0,2403814
-0,27143673;4,563443891
-0,064610988;0,18122515
0,867117931;-4,711064823
0,090548922;-3,1457239
1,431066726;-5,042909844
-0,061302218;3,762274116
0,183227926;-0,646048708
0,196882242;2,823805689
0,128396652;2,530422486
-0,709918069;10,94514861
0,658796498;-8,817760099
-0,112902378;2,567408301
-0,558680632;7,845570245
1,07763077;-9,546311453
0,215711715;-7,812459808
0,053060572;2,255022828
-0,353475602;-0,02475329
0,407384493;-7,974075352
0,148178253;2,965795163
0,116458442;4,934020319
0,316165514;-1,297257321
-0,493730119;2,558523159
0,595009803;-6,583561893
-0,344009351;0,148913898
-0,406625906;4,276973894
-1,567856478;14,49196067
0,668786364;-9,044388229
0,958099052;-6,077378187
0,343561463;-4,81745572
-0,002861043;-9,007894413
1,77800744;-5,545208725
-0,138603661;3,3631496
0,576040778;0,691162557
0,092971379;-6,383536039
0,377691304;3,838824498
-0,319408683;3,502718902
-0,206200842;-2,955604554
-0,742169312;2,841892515
0,291497754;-4,961589888
1,360124195;-3,876673778
-0,300980802;8,892373518
-0,514281749;-0,797455138
-0,179828254;0,039867068
0,350255561;0,104362286
0,728756743;0,874417829
-0,418567013;0,103042255
-1,044398532;4,836022699
-0,081829867;1,544379595
-1,161249652;11,87322779
-1,741808345;8,040841249
0,723223128;-1,856029456
1,349625655;-15,20698648
-1,274252518;12,78182604
-0,069278605;-0,02475329
1,517892072;-5,761659328
-0,425259173;0,945604781
-0,614113412;-1,538284885
0,097952393;-5,165549674
-0,863217162;8,384472251
0,348396172;-4,719432586
1,336328396;-7,359081663
0,646889366;-3,533885271
0,222235558;0,46664819
-0,408012059;4,935929118
0,545337721;-3,284301115
-0,268886351;1,647920166
-0,787741003;3,924656843
-1,646805364;8,695370838
0,016146081;-1,179616489
-0,447691131;0,554337562
-0,691388622;5,240971284
0,232518884;-6,452048505
-0,358214933;5,451816702
-1,136413148;9,465130492
-0,595146715;0,431442757
-0,46026021;1,331510749
-1,535485624;9,477685679
-0,760425976;2,435544227
1,571962556;-13,16184835
0,029716063;2,088159659
0,150321173;-0,694249207
0,119002221;-3,62668806
-0,235703957;0,991417093
1,082899711;-3,437091762
-1,4627688;13,76726041
-0,246831931;-0,356703816
-2,514035385;10,23661129
-0,007950996;-2,071050496
0,552145594;-5,695567656
2,259871771;-10,79518701
-0,029552886;-2,030294575
0,789236241;-2,306570621
-1,288948189;10,38875077
1,139433147;-6,467283181
-0,723708863;9,386846941
1,056753444;-11,30983761
1,009568704;-2,689080024
0,125464517;-14,20010829
0,957877586;0,302217037
-0,18768389;-6,427833019
-2,270226614;15,22444967
0,695993098;-10,35075006
-1,627256095;11,78421187
0,457230933;-3,316821316
0,875572348;-1,403370989
-0,230108714;1,303141605
2,442573522;-14,3465415
0,226723403;-1,677689438
0,602371331;-0,861572305
-0,488710038;4,894271129
-0,966647683;-2,336995032
-0,182923477;4,993403263
-0,834818005;4,008485569
-0,020398247;-4,224977989
-0,518863248;2,070135831
1,617370042;-9,098552969
-0,250605385;2,161454839
0,719329716;-3,776315477
0,646921664;-1,985600429
0,25243572;-4,517758265
-1,030167927;5,146638499
-0,913803696;13,46658714
-0,927110867;9,447649237
-0,05029692;-5,70323937
1,621660451;-9,850926695
1,871175593;-4,875250958
-0,067253497;7,638078048
-0,451523153;4,846333964
-0,309325133;0,133594596
-0,772102185;-7,638607479
1,867222958;-11,66087
0,213750212;1,937956121
0,490470494;0,225716471
0,043157529;-4,305189543
0,022454147;-0,286191347
0,199699203;-3,622742988
-0,144174368;-7,341658683
-0,031721259;8,035649951
0,094993278;-1,517318312
0,688636233;-2,376175599
0,168132502;-6,082841879
-0,021023328;4,125824266
-0,369272529;6,865023183
0,003731899;0,572659705
-0,82940579;5,448128284
0,624493003;-5,035435295
-0,067819322;7,400159248
-0,099756706;0,827870633
0,065493424;3,373481398
-0,802548833;4,389841553
0,487141163;-2,064489787
-0,135569801;2,852742924
-0,125729009;-1,368558506
2,004047839;-12,87985955
0,385273668;-8,168009486
-0,635586416;12,38515368
0,294099399;0,77059502
0,190144717;-3,812849797
1,598911328;-11,76350772
0,376207734;3,196813822
-0,331864189;0,525076274
-0,146965348;-2,875137433
0,099579363;-2,163109893
-0,072993838;1,334838315
-0,026438073;-0,666466722
-0,242420798;1,183935438
-1,074644797;8,635150939
-0,594231197;8,541268866
0,941366919;-12,48951831
-0,467686634;5,799594643
0,245893904;3,657409957
0,068284846;-3,834143017
0,34287987;-1,823131879
0,695976318;-5,897020566
-0,051069904;-1,548328468
-0,36517824;5,275400154
-1,012924097;7,984614329
-0,639631339;-0,514650137
0,000631185;-4,416933383
-0,315960339;3,442338491
0,785641228;-5,565801455
1,002849734;-0,35272997
0,391954753;-1,01518727
-0,263577806;-0,290534177
-1,689920344;12,64407468
0,025042733;-2,637716675
-1,473829345;12,45969602
-0,327921067;-2,715981372
0,280200673;-1,177023895
-0,09183065;-1,750384755
-0,003319072;4,315400667
1,067815442;-10,8599316
-0,961277692;5,227322826
0,19724132;4,585893918
0,763345077;-4,692267147
-2,417954307;8,163124086
-1,246899136;-3,165815352
0,150819298;0,622154609
-0,005857957;-10,97362604
-0,418244191;-0,20477134
-1,413792883;7,325965822
-0,178387426;0,365110752
0,463921643;-9,217267576
1,947831847;-7,421488774
0,047410804;-1,080172058
0,212843472;1,488931419
1,275314356;-1,141349456
-0,222070245;2,325224302
-0,542935236;2,648862359
0,763627282;-2,633873613
0,407149481;-2,969028772
-0,002656377;5,214077927
-0,494557776;4,713130786
-0,190033415;2,819052093
0,139454889;-3,956182753
0,311207735;0,701648231
0,272760365;-4,212557338
0,014944514;0,914214514
0,633847289;-3,061033433
0,025908045;2,386531048
-0,65305482;3,728372644
-0,433303403;2,597572259
1,16116294;-3,984478752
1,123212744;-4,851763649
-0,780720367;10,85752481
0,52840457;1,74519866
-0,961200289;0,932730792
-0,263233724;-0,02475329
-0,498801513;8,769763816
-0,140824302;-0,076106309
-1,130050419;15,41232489
1,661096835;-23,20108306
2,489705785;-20,52437619
-0,227685397;-0,845551332
0,466424183;-5,168542999
-0,331706165;-0,314398677
-0,343669814;-1,265192398
0,246328753;1,36061338
0,737964128;-2,36918301
-0,023657335;-0,993103501
-0,112016326;1,165736961
0,093897479;0,196894381
0,000791404;-0,988794868
0,543800176;1,08678094
0,32084339;-8,558549339
0,422927378;-0,265814074
0,131728349;0,216307494
-0,018244424;1,804323547
0,524165046;1,539000232
-0,204039256;5,1162124
0,490394528;-1,959337434
-0,409630318;7,289399623
-0,275565067;-0,304473752
0,981345506;-10,18801784
-1,179489114;12,83297479
1,017357371;-6,719750276
0,035996139;-2,31014579
-0,199608918;0,644145525
0,545293611;-3,645058156
-0,079535972;-0,641088061
0,140494274;-2,370443325
0,040302912;2,629578966
0,050137495;-2,520982746
-0,123468635;-1,617143626
0,712063578;-1,235910606
-1,267076971;17,58265501
-0,651206375;3,587679635
0,854515519;-7,173083163
-1,866833401;29,25379382
0,590181788;-11,86231019
1,24566408;-13,58982583
-0,105351155;5,135121381
0,213210071;-0,996578237
0,441106812;-9,224290027
0,933149351;-3,881178777
0,08948667;0,34548038
0,16257853;-3,560285123
0,428207032;-3,689880869
0,305476044;-8,559951771
-0,259520432;5,935886258
0,112413133;-3,676611363
0,539829313;-4,608348517
-0,180883199;-0,02475329
-0,571462839;16,72149095
-0,261452831;7,402081989
0,648610531;-12,75440595
-0,850598212;9,885826144
0,695958549;-3,072884773
-0,353468822;1,220228005
0,756590532;-7,346014965
-0,077758152;2,907555568
0,385940444;-3,506729806
-0,4672675;6,674859577
0,496987543;-6,096420608
-1,079119191;10,58169603
0,385122054;-2,302431824
-0,449320349;0,190996524
0,609390034;-5,411522108
0,334900734;-2,714120137
1,192638483;-3,834737913
0,335689797;-1,000370785
-0,302985642;-1,506261869
-2,342318347;35,8829168
1,401678244;-21,30223277
-1,462037178;16,75226277
-0,691261478;6,140974043
0,861993085;-15,98228657
0,446173978;-3,976221043
1,017625419;-6,557394832
-0,018271811;0,935017828
0,383755606;0,048695116
-0,203287027;-0,098201696
0,697125686;0,707314401
0,229275903;-1,420295586
-0,954053101;6,904115282
0,91749456;-6,437206107
1,029050544;-5,623794972
0,171690266;-1,514392753
0,502758077;1,309122901
0,394148015;-1,358629481
-0,388297618;3,62047387
0,41232852;-4,224437316
-0,014616959;-0,342971538
0,990200836;1,713047157
0,491204477;0,287991296
-0,521139006;1,984587883
1,005835355;-4,884643763
-0,089692705;4,451848097
0,153184618;2,627922143
-0,849713234;3,285589433
-0,311717364;1,768051989
-0,074057582;-0,594961535
0,613190367;3,417806538
-0,726199513;2,363623629
0,347456679;-2,068421147
-1,459963539;11,4702036
0,57293816;-0,147515736
-0,57151064;-0,086203367
-1,406461331;7,26304268
0,826539622;-5,124018076
1,256085592;-9,411551796
-0,053593186;1,937376369
-1,039432279;10,01134593
-0,859383512;8,505373203
1,448701016;-12,49804295
-0,609145957;4,385973561
0,734981738;-2,086687963
0,757190528;-1,162137596
-1,413735983;0,155685857
-2,551748326;20,78800541
0,247716106;-8,102257309
-1,240842746;6,180779855
0,926339783;-8,531704634
0,935573157;-7,090472085
0,599163262;-2,079407313
-0,448784749;-0,02475329
0,52001414;-2,974109232
-0,073411519;0,401946508
0,063464939;-1,495367939
0,99609876;-8,456899017
0,50487466;-0,766246408
0,701460329;-2,977250621
-0,000748236;-1,0051533
1,327415468;-1,442211466
0,289267127;-1,245594306
0,118487696;-0,386679128
-0,390471371;4,442490715
0,258114797;-4,564539917
0,483128332;-0,097348575
0,141969732;-9,381631044
0,184190383;-2,038514453
-0,204271192;2,941396024
-0,400756161;4,000557946
0,236415179;-1,630906365
0,063889276;-1,971097332
-0,39320924;5,108506889
0,018468872;-0,02475329
-0,032547726;0,422341344
1,227353001;-3,890334988
0,145005576;-7,733222929
-0,166998914;-1,200249613
-0,592853154;7,144439556
-0,400218413;1,998662046
0,368886247;-1,969583161
-0,376540617;5,179175182
-0,134264415;-4,602211429
0,258315129;-4,006170861
-0,537912135;5,73620834
-1,457362376;12,16171411
-0,349912591;-2,499106328
-0,610683611;4,930451083
0,362485467;-1,291014794
-0,598542805;6,655201169
0,839338324;-7,715838709
0,375018344;-5,454061527
-0,423689784;6,950804241
-1,619059777;11,19607308
0,25548192;-1,708497216
0,177241821;1,897221846
-0,336842548;1,157998558
0,39665169;-2,404395548
0,789512918;-4,519206091
0,102007311;-0,719858774
-0,013462871;0,481256645
0,975422371;-1,422488879
0,712988188;-7,322419975
0,285857639;-5,034619214
-0,35752003;3,31956407
0,252194305;-0,938643658
0,548795025;1,516973113
0,401981106;1,012959239
1,191506326;-6,712878232
-0,203371275;-3,239983517
-0,74321126;-0,329167528
-0,491981716;8,657327715
-0,278958;-1,645077574
-0,293228334;-0,523152328
0,329030717;0,331499313
-0,427118013;9,467462388
-0,623653831;7,08991193
0,777766615;-6,623288332
-0,085595037;6,573781752
-0,920903097;6,221805807
0,683940838;-5,431475417
-0,873180604;14,77397992
-1,25978084;4,655346054
0,038468315;-3,730735728
2,140656494;-17,36295747
0,607753684;-4,746127038
0,387738302;2,177285985
-0,727784801;14,91804828
1,35437456;-23,81021937
0,653225578;-8,756796203
0,633834727;-3,343308189
-0,009732633;0,89128365
0,553205794;1,258767539
-0,492481164;0,648146445
0,306377988;-1,677683485
0,419615639;-0,861578257
0,113975762;1,641951958
0,537960288;0,723753199
-0,50769078;1,749129144
-0,403582927;0,705176958
0,271015622;-3,502721296
0,337514091;-2,695648416
-0,299858928;2,570812266
0,406740998;-4,651638691
-1,345949454;9,31234787
1,31491504;-7,562822747
0,053361203;-2,934907536
-0,256226431;2,263314968
0,787369452;-2,392661872
0,463653832;-1,230071217
0,402408807;-1,490577581
-0,389411118;7,174875381
-0,223411361;2,16483966
-0,383129443;0,049901435
0,790664728;-5,705482314
0,476013197;-3,235301911
-0,145319961;4,207415218
-0,003926494;0,131496742
0,229293999;1,293606247
-0,09750564;5,373858866
-0,291178242;3,770904637
-0,338701442;2,199104862
-0,149340144;1,000896727
-0,453807464;2,527433589
1,098613671;-8,967320367
0,162639265;-2,224255449
-0,337378333;3,041180282
-1,157045588;10,28098293
-0,396674698;0,75044439
-0,029047388;1,381020659
0,611109383;1,673941167
-0,329486433;1,091871215
1,632184735;-16,12072148
-0,07691554;2,479849903
0,461809662;-2,601846518
0,511497048;-5,616966821
0,272244584;-4,414172646
0,45452466;-1,233957867
-0,052569992;1,024066328
-0,036832833;8,435323625
0,376279788;1,148280689
-0,909047151;3,62502569
-0,052207876;-3,38341125
-0,270398537;-1,562681808
0,587428675;-4,785758187
-0,040129013;-0,412500965
0,01591903;0,130526244
0,211497193;-6,019356422
-1,284502492;8,950582552
1,057081785;-7,853475423
0,49638307;-0,02475329
-0,153708679;1,990631329
-0,409183904;-0,74562145
0,2580854;3,37344014
0,038564133;-0,258125625
-0,911838297;6,967948158
-2,128547993;27,53795439
-0,507728002;-4,074795104
0,593281696;-9,785656429
-1,045076244;9,333503346
1,101498581;-0,371168176
-0,667534832;6,251810481
-2,328566304;15,21168547
0,742298495;-11,52941052
-0,221934054;4,276984998
1,217399598;-14,68246758
1,302513517;-11,97005635
0,137894621;-0,221152698
1,081231741;-5,064449186
-0,045835695;-1,482606253
0,560415339;-1,14994097
0,460863105;-4,139371952
0,096874502;2,161922758
-0,673492033;11,08642567
0,582428323;-4,71362801
-0,210962494;-0,771278644
0,597839693;-3,138114398
-0,153764898;-4,039629427
-0,016735872;4,829875857
0,474682304;-2,208707651
0,258976579;-0,310060188
-0,759492479;13,32838597
1,49632644;-12,66614578
-0,024241087;-1,525317352
0,152787469;2,252925244
0,034888627;-0,730970914
-0,065241201;0,611066584
-0,528415537;4,113768326
0,011606574;-2,279717303
-1,195914994;11,39199135
-0,301482488;9,382890211
0,937865917;-13,07372198
0,700462384;-7,455225862
-0,633958328;4,024382845
0,583327553;-4,073889425
-0,312603842;3,227565881
-0,506563986;0,573453878
0,420521257;-7,379492407
-0,72139951;6,264019704
-0,209095003;-2,122969013
0,444043078;-1,471557721
0,770381311;-3,772098783
0,682562976;-5,808425777
0,266020493;-0,101118319
-0,131614318;2,091727829
-1,280560151;4,293517332
-1,099737089;10,89023556
0,355447962;-4,490367205
1,066998103;-7,482056126
-2,129502635;13,93256293
-0,972111837;6,903903995
0,799464975;-5,578382703
0,654552102;-3,177605764
1,024480999;-9,632674632
0,117386528;-5,98148859
0,357895719;-0,851514858
0,389473047;-0,47861186
-0,24048252;0,579934871
0,152642947;0,351328387
-0,831840321;5,381968837
0,304175311;-0,666924601
0,456040189;-1,903421259
0,279849131;-2,237232918
-0,033232993;-1,225067776
-0,153841343;-2,624288047
0,168040887;2,876213497
-0,921808964;3,740918654
0,541169631;-2,966141811
-0,156362764;0,198877068
0,132926445;-3,896204508
0,943719777;-5,513208156
0,023261048;-0,845775964
-0,490114806;0,304465114
-0,959496224;7,872007586
0,355090398;-5,727196134
0,364835592;-0,185654371
-0,670866304;4,231208152
0,789428199;-8,473684046
0,21703858;0,977761372
0,405033445;-5,755264959
0,578089184;1,287027654
-0,130375124;1,441422177
0,516370023;-0,970996909
0,165292202;-1,504971871
0,053850324;1,541858384
-0,056834718;2,448720358
0,170081836;1,728945098
0,631502366;-3,392074801
0,442802488;-8,508195366
0,074927287;3,814840836
-0,043507259;-1,470126239
-0,373236937;5,37717968
-0,730319788;7,926453003
0,294060086;-3,096943166
0,064729684;3,761441999
0,198115405;-4,801055677
0,750018461;-12,83447716
0,108760486;0,069453029
0,153950524;2,117853127
-0,03215314;1,166282319
-0,664516499;9,935875397
0,469649908;-4,57865985
-0,136863756;0,319777628
0,171998669;-3,257887672
-0,05613847;2,691138559
0,646651456;-3,72235762
0,046953773;-3,029075739
0,527549165;-4,756004627
-0,412029749;9,312278209
-0,726282037;5,553698475
0,444445806;-2,817994558
-0,432868658;7,734913514
0,128078327;-4,159918845
0,464280265;-2,200571343
-0,212302336;1,152720364
0,400322658;-8,392000862
-1,209366427;27,87606664
1,002355068;-18,72568137
-0,251200495;6,008439171
0,481455253;-4,576437172
0,156384261;-6,087215472
0,029897803;2,715144129
-0,505000415;6,908311937
0,009905478;-1,054465359
-0,472712684;5,549445011
-0,012814757;0,351045724
-2,039099041;24,00032257
-0,305227491;0,446112767
0,697425611;-11,92057155
-0,992173748;10,92710522
-0,017342016;-3,033403626
-0,576117391;1,731265137
1,127636437;-5,514876866
0,256656653;-10,30045218
-0,182704083;-0,729974831
0,649570882;-9,132041823
0,414733984;-3,816676776
-0,025043318;5,686614922
0,830642446;-6,544533342
0,479913207;-0,921620288
0,228568976;-3,60996428
0,275648867;-0,194676865
-0,21836335;-2,521654423
0,458729567;1,960637776
0,086147067;-0,624840817
-0,013907268;1,256767879
-0,188038904;2,241394881
0,312585596;0,306647179
-0,073327274;1,289973946
-0,096850289;0,869198214
-0,172465799;2,215340379
0,483418951;-4,473525699
-0,326690435;4,582121919
-0,675558014;6,399473583
0,345038517;-4,726149767
0,069245845;-0,647808265
-0,616946387;3,882292858
-0,089946209;5,882906676
0,72674486;-10,38783524
0,110574674;-0,65517303
0,469019866;-5,050121809
-0,066644197;0,638049468
-0,823466079;12,23865488
-0,598230824;8,645943935
0,761291818;-11,81142961
-1,64899719;16,40783539
0,835020302;-5,207940277
-0,273910941;7,309054219
-0,29788751;2,019288208
-1,352616461;2,398139454
-0,018391498;-3,371576257
1,091457685;-10,51955924
-0,175544437;6,041751664
-1,543067669;10,64058659
1,712188903;-12,98001986
-2,106690703;21,61226344
-1,170613843;12,39117199
-1,679409182;14,82373688
0,138856128;-7,829674384
-0,832235919;10,30485014
-0,004409098;-0,30214201
1,261275494;-13,65037625
0,891205769;-16,92879621
1,919631212;-14,42186445
-0,751515912;10,52995885
1,203924732;-7,81939457
0,683963186;-2,598424597
-0,169175522;-0,460212738
1,167930616;-10,87996768
-0,157537442;5,121947816
0,602173852;-4,272105546
1,147405609;-3,457664818
-0,030798723;4,844080346
-0,302291168;1,055608332
0,549525228;-4,981032589
0,357934539;-3,617093587
0,016046669;-4,131340012
0,292626868;-3,514832208
0,050739322;1,929197112
-0,089042115;0,746260553
0,034064597;5,720952212
0,00511828;-3,56755923
0,054603035;4,957962337
0,493179115;-0,958332782
-0,169134525;0,694157067
0,177610544;-2,78455081
0,503415417;-5,161834366
0,267087133;-2,219198715
-0,133974999;-3,000445302
0,261299412;-1,505043478
-0,273472281;9,904656618
-0,704184817;6,015642117
0,617510861;-9,732480982
0,356861526;-2,786269993
-0,135163004;-0,989390995
0,147477302;-4,063208945
-0,747208029;17,80006985
-0,042691063;7,692199902
-1,667517927;18,80280873
0,433637534;8,008566766
-1,653552422;4,835289595
-0,655184462;-3,205744384
-0,871431848;14,32123713
1,99590151;-19,28893994
2,354231605;-14,56064954
0,43705796;-1,946728426
0,361416418;-7,842216642
0,155578029;-3,019985518
-0,032836464;-2,973201358
0,311505168;0,875841644
0,06723446;3,764604004
-0,508965113;5,528642514
-1,055344233;18,70866178
-0,052907982;-7,652130613
-1,863627191;11,28401614
-0,912231327;5,824872113
1,137367738;-8,984499443
1,75411101;-12,70691711
-0,862838059;3,100495362
-0,831567536;11,02281404
-0,277094413;4,757029281
-0,601908702;4,352734479
-0,947996164;4,124458341
1,314583475;-6,672322475
0,135969406;-5,216918441
0,453140645;-5,39516616
1,496525453;-13,9479112
-0,569571472;1,548176901
0,237610979;-7,112865488
-1,366734622;10,36943933
-1,377656142;17,11748404
0,930045872;-8,601440358
-1,326615756;11,11183207
1,269011189;-7,652206674
1,41471798;-11,46266926
-0,435376474;5,585242522
1,004975239;-8,443593795
-0,361308613;2,553016783
-0,4445298;7,009384471
1,042992129;-7,406521751
-0,021809264;-1,604201204
0,940923655;-10,06413084
0,387740091;-4,354433865
0,140724143;7,259541695
-0,050341694;-2,264846959
-0,12516804;-1,06575163
0,591878445;-6,718701558
-0,049244378;1,77709726
0,256591387;-6,185993637
-0,095507537;1,064977799
-0,166617697;0,479752285
-0,314974137;-4,208849835
0,591717995;-2,299301689
-0,473793138;6,073790436
-0,458721966;2,609788544
0,100630693;-1,36895464
-1,446441465;7,913749635
0,374760399;-0,950073838
-1,729587963;10,25200423
-0,210857914;1,047962534
1,233364381;-9,01191206
-0,628229561;3,66758212
1,325385056;-2,492452061
-0,351475609;0,295042314
1,189604321;-11,44450502
-0,507354733;0,688516496
0,87833237;-7,780576725
-0,193631514;2,926652761
-0,634740419;1,529107053
-1,485498488;12,5174711
-0,256938942;2,280086254
0,217670269;-4,755146029
1,197332388;-3,811547864
-0,902374433;5,211342014
-0,416231304;-1,208977656
0,33343941;-2,979971703
0,639801409;0,451276171
-0,225309111;0,246249586
0,248988302;-5,589471161
0,425851778;-6,602668978
0,500031849;-3,998786155
-0,478086527;10,24066212
0,143937371;-1,98062875
0,494593065;-6,288588537
-0,096780539;-1,91160172
-1,156476234;9,722480991
0,900368982;-4,365265444
-0,16707608;-0,40140157
0,488552448;-4,185600013
0,216588255;-1,850925516
0,206120803;-1,558897226
-0,433897142;6,510432704
0,257634606;-5,58827172
-0,393640651;7,575802759
-1,036961152;8,283530101
1,067471799;-13,62365331
0,274737463;1,149428498
-1,209706165;10,73672493
-0,465473977;5,679440549
0,35776522;-0,156853706
1,317908972;-16,28053419
-0,529161511;7,391598092
-0,31430549;0,047422823
-0,049405986;-0,748869416
1,053254622;-7,726671526
0,057906001;-2,891191579
0,285425418;2,763161241
-0,083264001;0,913486587
-0,112000766;0,208437643
0,214608715;-6,189169601
-0,242544322;0,140263249
-1,052426361;14,74046305
0,893186036;-5,807557094
-0,145662216;0,276225116
-0,652757339;3,879978488
0,186828464;0,910169018
-0,119816321;1,889519981
0,19275707;-4,183058474
-0,884962043;7,380814757
-0,162627378;-3,48291254
-0,668461885;7,300554493
0,022920706;-5,53690122
1,17814334;-9,059423912
0,154805821;-2,863455598
-0,720793309;6,962692134
-0,482234768;11,02521494
0,548467188;-3,866285247
0,17886258;-2,140151175
0,96649417;-9,49372156
-0,550667367;5,64895977
0,588730982;-9,169698009
0,044660775;-5,096262548
-0,756952413;9,047289429
-0,316706234;5,477184269
-0,057921448;0,046598836
-2,127602762;29,57804994
0,246590351;-3,36918581
0,672303827;-12,51181606
-0,049712882;4,233803674
-0,405829087;1,277034286
0,58735021;-5,58509783
-1,698202326;20,01406208
0,207058927;1,539744973
1,207392766;-17,13156221
1,081621033;-19,1521701
0,425421456;-3,912298192
-0,092431481;-1,077394589
0,779367515;-8,870295346
0,091651342;-1,354781209
